"Peel","index","Diff","Rel.diff"
1,0.789260962480302,-0.00452280028144647,-0.0056977737434571
2,0.795418619250724,0.00163485648897532,0.00205957411283811
3,0.790608517971095,-0.00317524479065356,-0.00400013824874193
4,0.798401809907185,0.00461804714543645,0.00581776468867195
5,0.793977360883707,0.000193598121958072,0.000243892771608859
6,0.790536304212818,-0.00324745854893105,-0.0040911123422737
7,0.79743235865026,0.00364859588851096,0.00459646072353092
