"Peel","Fleet.Sel","Diff","Rel.diff"
1,0.991136288582722,-0.000640245154933106,-0.000645553845199632
2,0.991492091554376,-0.000284442183278388,-0.000286800678986048
3,0.991962501663828,0.000185967926173425,0.0001875099075722
4,0.992151785086691,0.000375251349035932,0.000378362802779516
5,0.991411885165838,-0.000364648571816839,-0.000367672111017396
6,0.99088571177131,-0.000890821966344379,-0.000898208352427121
7,0.991813446489991,3.69127523366375e-05,3.72188200476234e-05
