"Peel","index","Diff","Rel.diff"
1,0.0365283275603275,0.00291116188350264,0.0865974815214583
2,0.0334628938355125,-0.000154271841312351,-0.00458907936485268
3,0.0306526965000357,-0.00296446917678917,-0.0881831979914008
4,0.0309494915423022,-0.00266767413452264,-0.0793545226319212
5,0.0320433216619227,-0.00157384401490212,-0.0468166778256116
6,0.0343372838779859,0.000720118201161038,0.0214211456160171
7,0.0318013543542938,-0.00181581132253107,-0.0540144085907535
