"Peel","index","Diff","Rel.diff"
1,0.503083356411358,0.0101560562402091,0.0206035580433115
2,0.495328845778725,0.00240154560757583,0.00487200771136431
3,0.49059268096409,-0.00233461920705902,-0.00473623434175469
4,0.494613918988359,0.00168661881720933,0.00342163807243729
5,0.503543893799981,0.0106165936288318,0.0215378487357986
6,0.50430011296621,0.0113728127950611,0.0230719880824461
7,0.504902344165821,0.0119750439946719,0.0242937325453754
