"Peel","index","Diff","Rel.diff"
1,0.272862711386967,0.00570077286831044,0.0213382673442173
2,0.267686752073082,0.000524813554425574,0.00196440240453235
3,0.256135456442846,-0.0110264820758103,-0.041272653346316
4,0.261691835388716,-0.00547010312994101,-0.0204748594065132
5,0.262484207009618,-0.00467773150903839,-0.0175089742759586
6,0.26735058242511,0.000188643906453401,0.000706103225254997
7,0.263803865026129,-0.00335807349252809,-0.0125694307772572
