"Peel","NAA.devs","Diff","Rel.diff"
1,-3.79089838483809,0.385957502281576,-0.0924038350166134
2,-2.36850475484952,0.839429095929278,-0.261672819632951
3,-2.9290321181579,0.515910479359853,-0.14975880286992
4,-2.15377145875686,-0.890098272872805,0.704373791274286
5,-2.79072455257311,0.770718242196667,-0.216406183282943
6,-0.443252701257412,1.04809724119516,-0.702784243563606
7,-3.6297961506834,-0.681431216082597,0.231121733977229
