"Peel","index","Diff","Rel.diff"
1,0.923336895638635,-0.00376575865226536,-0.004061857265575
2,0.928012625507344,0.000909971216443095,0.000981521530794334
3,0.927027010949509,-7.56433413920954e-05,-8.15911172748735e-05
4,0.930775935531507,0.00367328124060673,0.00396210842845257
5,0.927996407099962,0.000893752809061121,0.000964027882915202
6,0.925072673422483,-0.00202998086841799,-0.00218959665256339
7,0.929858385574654,0.00275573128375295,0.00297241224690559
