"index1","index2"
-0.0290635200538551,-0.0546683046568827
-0.0235627513238663,-0.0348883650251602
-0.0170968976901663,-0.0145286495377556
-0.00968816354743432,0.00370244298765576
-0.00320097594654789,0.0132949341212826
-0.000153047433974699,0.011683877830837
0.000363860721950633,0.00628795364339954
0.000221217243579319,0.00255295733813085
7.48949068376824e-05,0.000752519163733456
0,0
