"Peel","index","Diff","Rel.diff"
1,0.994118222699643,-0.00056403353132306,-0.00056704895235619
2,0.99478530974948,0.000103053518513585,0.000103604460487788
3,0.994841153275906,0.000158897044939765,0.000159746536086665
4,0.995200306498919,0.000518050267952597,0.000520819854488593
5,0.994861032704135,0.000178776473168551,0.000179732243184842
6,0.994428214196433,-0.000254042034533275,-0.000255400187287835
7,0.995063030936643,0.000380774705676434,0.000382810393259914
