"NAA.devs"
-0.0696471941592171
0.06729565894207
0.0951535166121666
0.0990972997045145
0.0638782956798139
0.0332445227669907
0.0687892515343129
0.0275483091272727
-0.0320013945237556
-0.0472361012576816
