"Peel","index","Diff","Rel.diff"
1,0.106543765910599,0.00534765691202897,0.0528444914033656
2,0.101101893457989,-9.42155405809914e-05,-0.000931019399000044
3,0.0944718889746348,-0.00672422002393501,-0.0664474167087792
4,0.0961497784028746,-0.00504633059569515,-0.0498668441468087
5,0.097898799305396,-0.00329730969317384,-0.0325833643783719
6,0.10224143136447,0.00104532236589973,0.0103296695519637
7,0.0978542289186859,-0.00334188007988394,-0.0330238001535333
